,ACCOUNT_STATUS,SERVICE_PLAN,MODEL,SALES_CHANNEL,DIRECT_INDIRECT_CHANNEL,FEEDBACK,SITE_TYPE_DESC,AGE,INCOME,MARITAL_STATUS,PRESENCE_OF_CHILDREN,COMPUTER_OWNER,cluster 3,predicted_accountstatus,pred_prob_1
14201,1,basic_plan,HN9000,Call Center,Direct Channel,Bad,Broadband Remote,60,3,Single,No Children,Yes,0,0,0.18056427604835107
14202,1,no-plan,NONE,Call Center,Indirect Channel,Bad,Broadband Remote,50,6,Single,No Children,Yes,0,0,0.2231663739017194
14203,1,basic_plan,HN7000S,Web orders,Direct Channel,Bad,Spaceway,72,4,Married,No Children,Not Identified,1,1,0.9543838962957307
14204,1,SO,DW7000,Web orders,Indirect Channel,Bad,Spaceway,71,2,Not Identified,At Least One Children,Yes,1,0,0.022990253973894453
14205,1,SO,DW4000,Retail/others,Direct Channel,Bad,Broadband Remote,25,6,Married,No Children,No ,0,1,0.57118681846054
14206,1,proffessional_plan,HN7000S,Vars,Direct Channel,Bad,Broadband Remote,44,12,Not Identified,No Children,No ,0,0,0.489928098780312
14207,1,no-plan,HN7000S,Retail/others,Direct Channel,Good,Broadband Remote,60,5,Married,No Children,Yes,0,1,0.9059921829918481
14208,1,proffessional_plan,HN7000S,Call Center,Direct Channel,Good,Broadband Remote,62,2,Divorcee/Widow,At Least One Children,No ,0,1,0.9205258937880926
14209,1,Home,HN7000S,Retail/others,Direct Channel,Bad,Spaceway,55,8,Not Identified,No Children,Not Identified,1,0,0.2807437250119191
14210,1,no-plan,DW4000,UNKNOWN-channel,Direct Channel,Bad,Spaceway,46,0,Not Identified,At Least One Children,Not Identified,1,0,0.4301907935283508
14211,1,no-plan,DW4000,Web orders,Direct Channel,Bad,Spaceway,33,3,Not Identified,No Children,Not Identified,1,1,0.9899231872175449
14212,1,proffessional_plan,DW7000,UNKNOWN-channel,Unknown Channel,Good,Broadband Remote,51,10,Not Identified,At Least One Children,Yes,0,0,0.03161952444770479
14213,1,SO,DW6000,Web orders,Indirect Channel,Bad,Broadband Remote,55,11,Married,No Children,Not Identified,0,0,0.1507474604533488
14214,1,no-plan,DW7000,Call Center,Direct Channel,Bad,Spaceway,57,0,Not Identified,At Least One Children,Yes,1,1,0.8248811075323801
14215,1,Home,HN9000,Vars,Direct Channel,Bad,Broadband Remote,34,6,Married,At Least One Children,Yes,0,1,0.8756496667188571
14216,1,SO,DW7000,UNKNOWN-channel,Unknown Channel,Bad,Spaceway,70,0,Single,Not Identified,Yes,1,0,0.06687526522272805
14217,1,proffessional_plan,DW7000,Retail/others,Indirect Channel,Bad,Spaceway,25,2,Not Identified,At Least One Children,Not Identified,1,0,0.258607729555654
14218,1,proffessional_plan,HN7000S,Web orders,Indirect Channel,Good,Broadband Remote,53,5,Married,At Least One Children,Not Identified,0,1,0.987942538230803
14219,1,no-plan,DW4000,UNKNOWN-channel,Direct Channel,Good,Spaceway,42,6,Not Identified,At Least One Children,Yes,1,1,0.8339991379680963
14220,1,Elite,DW6000,Web orders,Direct Channel,Bad,Broadband Remote,33,5,Not Identified,At Least One Children,No ,0,1,0.7850561696022976
14221,1,Home,DW6000,Vars,Indirect Channel,Bad,Spaceway,43,10,Single,No Children,Not Identified,1,0,0.34143322795023406
14222,1,no-plan,NONE,Retail/others,Direct Channel,Good,Broadband Remote,37,8,Single,No Children,Yes,0,0,0.44176649339458657
14223,1,power_plan,DW4000,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,70,10,Not Identified,At Least One Children,Not Identified,0,1,0.9178029547296391
14224,1,Elite,HN9000,Retail/others,Indirect Channel,Good,Spaceway,65,3,Not Identified,No Children,No ,1,1,0.7799331882235838
14225,1,no-plan,DW4000,Web orders,Direct Channel,Bad,Spaceway,55,0,Married,At Least One Children,Yes,1,1,0.9322299652509212
14226,1,proffessional_plan,HN7000S,Web orders,Indirect Channel,Good,Broadband Remote,71,7,Single,No Children,Not Identified,0,0,0.14329570693942018
14227,1,Elite,HN9000,Call Center,Direct Channel,Good,Broadband Remote,37,3,Married,At Least One Children,Not Identified,0,0,0.09525483328168136
14228,1,Elite,HN9000,Call Center,Direct Channel,Bad,Broadband Remote,60,3,Single,No Children,Yes,0,1,0.9281210454696271
14229,1,SO,DW6000,UNKNOWN-channel,Direct Channel,Bad,Spaceway,34,7,Married,At Least One Children,Yes,1,1,0.907929310241083
14230,1,Home,HN9000,Retail/others,Direct Channel,Good,Spaceway,49,8,Not Identified,No Children,No ,1,0,0.23120767842015014
14231,1,proffessional_plan,HN7000S,UNKNOWN-channel,Direct Channel,Bad,Spaceway,30,7,Not Identified,At Least One Children,Yes,1,1,0.8917602572198444
14232,1,Elite,DW6000,Retail/others,Direct Channel,Bad,Spaceway,32,6,Single,No Children,Yes,1,1,0.7833482569552357
14233,1,proffessional_plan,HN7000S,Retail/others,Direct Channel,Bad,Spaceway,74,4,Single,No Children,Not Identified,1,1,0.9030692786570432
14234,1,no-plan,NONE,Vars,Direct Channel,Bad,Broadband Remote,24,7,Not Identified,At Least One Children,Yes,0,1,0.6162858492825835
14235,1,no-plan,DW6000,Retail/others,Direct Channel,Bad,Spaceway,34,4,Not Identified,At Least One Children,Yes,1,0,0.18177399088868687
14236,1,proffessional_plan,DW7000,Call Center,Indirect Channel,Good,Spaceway,54,3,Single,No Children,Yes,1,0,0.2135454805082285
14237,1,Home,DW4000,UNKNOWN-channel,Direct Channel,Good,Broadband Remote,42,1,Single,Not Identified,Not Identified,0,0,0.34372000597362906
14238,1,Elite,HN9000,Vars,Direct Channel,Bad,Spaceway,31,6,Single,No Children,No ,1,0,0.04776070844309281
14239,1,proffessional_plan,DW7000,Vars,Direct Channel,Good,unknown-site-desc,69,5,Single,No Children,No ,0,1,0.9153881470563183
14240,1,no-plan,DW4000,UNKNOWN-channel,Unknown Channel,Bad,Broadband Remote,26,4,Married,At Least One Children,Not Identified,0,0,0.08577745918213857
14241,1,proffessional_plan,HN7000S,UNKNOWN-channel,Direct Channel,Bad,Spaceway,53,6,Not Identified,At Least One Children,Not Identified,1,1,0.9151050041006179
14242,1,basic_plan,HN9000,Call Center,Direct Channel,Good,Broadband Remote,33,2,Not Identified,At Least One Children,No ,0,0,0.2502154598337242
14243,1,Elite,HN9000,Retail/others,Direct Channel,Bad,Broadband Remote,43,5,Married,No Children,Yes,0,0,0.2254211288708333
14244,1,no-plan,DW4000,UNKNOWN-channel,Direct Channel,Bad,Broadband Remote,62,10,Married,At Least One Children,Yes,0,0,0.1660556200690821
14245,1,basic_plan,DW7000,UNKNOWN-channel,Indirect Channel,Bad,Spaceway,57,2,Single,No Children,Yes,1,1,0.8634768079653379
14246,1,no-plan,NONE,Retail/others,Direct Channel,Bad,Spaceway,76,3,Married,No Children,Not Identified,1,1,0.8054515911552546
14247,1,SO,DW4000,Retail/others,Direct Channel,Bad,Broadband Remote,64,5,Single,No Children,Yes,0,0,0.29968568463973455
14248,1,no-plan,DW4000,UNKNOWN-channel,Indirect Channel,Bad,Spaceway,52,0,Single,Not Identified,No ,1,0,0.05147751307518287
14249,1,Elite,HN9000,Vars,Direct Channel,Bad,Spaceway,43,6,Single,No Children,Not Identified,1,0,0.15096659260793102
14250,1,no-plan,NONE,Retail/others,Indirect Channel,Bad,Spaceway,32,3,Not Identified,No Children,Not Identified,1,1,0.5535600293141589
14251,1,basic_plan,DW6000,Retail/others,Direct Channel,Bad,Spaceway,45,9,Married,No Children,Yes,1,0,0.43062714205866837
14252,1,Home,HN9000,Call Center,Indirect Channel,Good,Broadband Remote,59,6,Single,No Children,Yes,0,1,0.8032550214691548
14253,1,SO,DW6000,Retail/others,Indirect Channel,Bad,Spaceway,52,7,Single,No Children,Yes,1,1,0.9423838112636924
14254,1,Elite,HN9000,Call Center,Direct Channel,Bad,Spaceway,51,3,Single,No Children,No ,1,1,0.7251439930132755
14255,1,basic_plan,HN9000,Web orders,Indirect Channel,Bad,Broadband Remote,49,0,Married,At Least One Children,Yes,0,0,0.2436194409107304
14256,1,proffessional_plan,HN7000S,UNKNOWN-channel,Unknown Channel,Bad,Spaceway,57,9,Not Identified,No Children,Not Identified,1,1,0.9555960689729502
14257,1,proffessional_plan,HN7000S,Vars,Direct Channel,Bad,Spaceway,55,8,Not Identified,No Children,Yes,1,1,0.949618321289714
14258,1,Elite,HN9000,Retail/others,Indirect Channel,Bad,Spaceway,41,4,Married,No Children,Not Identified,1,1,0.9717434691819637
14259,1,SO,DW6000,Retail/others,Indirect Channel,Bad,Broadband Remote,49,6,Single,No Children,Yes,0,1,0.9056212030390907
14260,1,Elite,HN9000,Vars,Indirect Channel,Good,Broadband Remote,61,2,Married,At Least One Children,Yes,0,1,0.7192812204354829
14261,1,proffessional_plan,DW7000,UNKNOWN-channel,Unknown Channel,Bad,Spaceway,43,3,Not Identified,No Children,Not Identified,1,0,0.20206863273151857
14262,1,basic_plan,HN9000,Retail/others,Direct Channel,Bad,Spaceway,33,3,Divorcee/Widow,No Children,Not Identified,1,1,0.896212107299403
14263,1,Home,HN9000,Vars,Direct Channel,Bad,Spaceway,54,0,Not Identified,At Least One Children,Yes,1,1,0.713969814336028
14264,1,Elite,DW7000,Retail/others,Direct Channel,Bad,Broadband Remote,54,11,Not Identified,No Children,Not Identified,0,0,0.10889964749088574
14265,1,power_plan,NONE,Vars,Direct Channel,Good,Broadband Remote,58,13,Married,No Children,Not Identified,0,0,0.05672856724470017
14266,1,Elite,HN7000S,Web orders,Indirect Channel,Bad,Spaceway,81,0,Single,Not Identified,No ,1,0,0.05878937030348945
14267,1,no-plan,NONE,Retail/others,Direct Channel,Bad,Broadband Remote,38,10,Not Identified,No Children,Yes,0,0,0.10217973087679322
14268,1,SO,DW4000,UNKNOWN-channel,Direct Channel,Good,Spaceway,33,4,Married,At Least One Children,Not Identified,1,0,0.12006150862707483
14269,1,no-plan,NONE,Call Center,Direct Channel,Bad,Broadband Remote,54,5,Single,No Children,Not Identified,0,1,0.6848294917027334
14270,1,Elite,HN9000,Web orders,Indirect Channel,Bad,Spaceway,25,3,Single,No Children,Yes,1,1,0.6903377338309622
14271,1,power_plan,HN7000S,Vars,Indirect Channel,Bad,Spaceway,55,5,Single,No Children,Yes,1,0,0.2047909384966155
14272,1,Elite,HN9000,Call Center,Direct Channel,Bad,Spaceway,71,0,Not Identified,At Least One Children,Yes,1,0,0.2402155602355641
14273,1,basic_plan,HN9000,UNKNOWN-channel,Direct Channel,Bad,Spaceway,66,0,Single,Not Identified,Yes,1,0,0.07969467355639871
14274,1,proffessional_plan,HN7000S,Retail/others,Direct Channel,Bad,Spaceway,41,5,Married,No Children,Yes,1,0,0.041427695209039536
14275,1,Home,HN9000,Call Center,Direct Channel,Bad,Spaceway,65,0,Married,At Least One Children,Yes,1,0,0.06929560977578478
14276,1,Home,HN9000,Web orders,Direct Channel,Bad,Spaceway,31,3,Single,No Children,No ,1,1,0.8358046277919055
14277,1,SO,DW7000,UNKNOWN-channel,Unknown Channel,Bad,Spaceway,52,0,Not Identified,At Least One Children,Yes,1,1,0.89977371805891
14278,1,Home,DW6000,Web orders,Direct Channel,Bad,Broadband Remote,32,0,Married,At Least One Children,Yes,0,1,0.838736735079195
14279,1,proffessional_plan,DW6000,UNKNOWN-channel,Unknown Channel,Good,Spaceway,41,0,Single,Not Identified,Yes,1,0,0.06885693309079825
14280,1,Elite,DW7000,Retail/others,Direct Channel,Bad,Spaceway,55,3,Not Identified,No Children,Yes,1,0,0.05857826139721559
14281,1,proffessional_plan,DW6000,UNKNOWN-channel,Unknown Channel,Bad,Spaceway,64,4,Not Identified,At Least One Children,No ,1,0,0.041998551761260695
14282,1,proffessional_plan,HN7000S,UNKNOWN-channel,Direct Channel,Bad,Spaceway,58,0,Single,Not Identified,Yes,1,0,0.3688457617851067
14283,1,basic_plan,HN9000,Retail/others,Indirect Channel,Bad,Spaceway,27,8,Married,No Children,Yes,1,1,0.9760575138510001
14284,1,basic_plan,HN9000,Vars,Direct Channel,Bad,Spaceway,38,4,Married,No Children,No ,1,0,0.4841405301827093
14285,1,no-plan,DW4000,Vars,Indirect Channel,Good,Broadband Remote,58,5,Single,No Children,Not Identified,0,1,0.5230666433919491
14286,1,power_plan,HN7000S,Call Center,Indirect Channel,Bad,Broadband Remote,71,5,Single,No Children,No ,0,1,0.9867611584690238
14287,1,basic_plan,HN9000,Vars,Indirect Channel,Good,Broadband Remote,39,8,Not Identified,No Children,Yes,0,1,0.9358313347108203
14288,1,Home,HN9000,Web orders,Direct Channel,Bad,Spaceway,46,0,Not Identified,At Least One Children,Yes,1,0,0.1982729041316536
14289,1,Home,HN9000,Retail/others,Direct Channel,Bad,Broadband Remote,66,3,Not Identified,No Children,Yes,0,1,0.9840970002176895
14290,1,SO,DW4000,Retail/others,Direct Channel,Bad,Spaceway,70,4,Single,No Children,No ,1,0,0.3545691791331359
14291,1,no-plan,DW4000,Retail/others,Direct Channel,Bad,Spaceway,32,0,Not Identified,At Least One Children,No ,1,1,0.6413801774932959
14292,1,Elite,HN9000,Retail/others,Direct Channel,Bad,Spaceway,49,6,Married,No Children,Not Identified,1,1,0.8454305492793491
14293,1,power_plan,HN7000S,UNKNOWN-channel,Unknown Channel,Good,Broadband Remote,34,10,Single,Not Identified,Yes,0,1,0.5707045257903227
14294,1,power_plan,HN7000S,Retail/others,Indirect Channel,Bad,Spaceway,43,6,Not Identified,No Children,Yes,1,0,0.4517173412744467
14295,1,basic_plan,HN9000,Web orders,Direct Channel,Bad,Spaceway,64,5,Divorcee/Widow,No Children,No ,1,1,0.7563022804612796
14296,1,SO,DW4000,Retail/others,Direct Channel,Bad,Spaceway,30,3,Divorcee/Widow,No Children,No ,1,1,0.645405978668079
14297,1,power_plan,HN7000S,Vars,Indirect Channel,Good,Broadband Remote,65,10,Married,At Least One Children,Yes,0,0,0.4484336283370133
14298,1,Home,DW7000,UNKNOWN-channel,Indirect Channel,Bad,Broadband Remote,56,11,Not Identified,No Children,No ,0,1,0.8842438639810174
14299,1,Elite,HN9000,UNKNOWN-channel,Direct Channel,Bad,Spaceway,39,6,Not Identified,At Least One Children,Not Identified,1,1,0.8817978937336013
14300,1,Elite,HN9000,Vars,Indirect Channel,Good,Spaceway,59,0,Not Identified,At Least One Children,Yes,1,1,0.8281592101602605
14301,1,Elite,DW6000,Retail/others,Direct Channel,Bad,Broadband Remote,49,4,Single,No Children,No ,0,0,0.34574614099340983
14302,1,Elite,HN7000S,UNKNOWN-channel,Indirect Channel,Good,Spaceway,59,5,Married,At Least One Children,Yes,1,1,0.8287935372472035
14303,1,proffessional_plan,DW6000,Retail/others,Direct Channel,Good,Broadband Remote,45,6,Single,No Children,No ,0,0,0.17184127094891224
14304,1,Elite,HN7000S,Vars,Direct Channel,Good,Broadband Remote,70,13,Single,No Children,Yes,0,1,0.8044441660130989
14305,1,proffessional_plan,HN7000S,Vars,Indirect Channel,Good,Broadband Remote,64,3,Not Identified,At Least One Children,Not Identified,0,0,0.06518195834245723
14306,1,SO,DW4000,Retail/others,Direct Channel,Good,Spaceway,34,4,Not Identified,At Least One Children,Not Identified,1,0,0.3058394916919752
14307,1,Elite,HN9000,Web orders,Direct Channel,Bad,Spaceway,41,3,Married,No Children,Not Identified,1,0,0.12389786136365546
14308,1,proffessional_plan,HN7000S,UNKNOWN-channel,Unknown Channel,Bad,Spaceway,69,0,Married,At Least One Children,Yes,1,1,0.9552758976679903
14309,1,Elite,HN9000,Vars,Direct Channel,Bad,Spaceway,46,6,Not Identified,No Children,Yes,1,1,0.7932139700479397
14310,1,proffessional_plan,DW6000,UNKNOWN-channel,Indirect Channel,Bad,Spaceway,50,0,Married,At Least One Children,Not Identified,1,0,0.4039081732103674
14311,1,basic_plan,HN9000,Web orders,Direct Channel,Bad,Spaceway,33,0,Married,At Least One Children,Yes,1,0,0.08106242537090039
14312,1,basic_plan,HN9000,Retail/others,Direct Channel,Bad,Broadband Remote,39,3,Married,No Children,Not Identified,0,0,0.0791491147286548
14313,1,SO,DW4000,Retail/others,Direct Channel,Good,Spaceway,43,3,Not Identified,No Children,Not Identified,1,1,0.6321368552912945
14314,1,Home,DW4000,Vars,Direct Channel,Bad,Spaceway,57,2,Single,No Children,Yes,1,0,0.09206103319051973
14315,1,proffessional_plan,DW7000,UNKNOWN-channel,Direct Channel,Good,Spaceway,40,6,Married,At Least One Children,Yes,1,1,0.9876135470765288
14316,1,proffessional_plan,DW7000,Vars,Direct Channel,Bad,Broadband Remote,52,3,Married,No Children,Yes,0,1,0.9837268544865647
14317,1,Elite,DW6000,Retail/others,Direct Channel,Bad,Spaceway,34,5,Single,No Children,No ,1,1,0.629902419398402
14318,1,proffessional_plan,DW4000,Vars,Indirect Channel,Bad,Spaceway,43,5,Single,No Children,Yes,1,0,0.21349559969834847
14319,1,proffessional_plan,DW7000,UNKNOWN-channel,Indirect Channel,Bad,Spaceway,30,4,Not Identified,No Children,Not Identified,1,0,0.12324423862361908
14320,1,proffessional_plan,DW6000,Retail/others,Direct Channel,Good,Broadband Remote,64,5,Single,No Children,Yes,0,1,0.6616084957553364
14321,1,no-plan,DW4000,Retail/others,Direct Channel,Bad,Spaceway,79,4,Single,No Children,Yes,1,0,0.07058638975611804
14322,1,proffessional_plan,DW7000,UNKNOWN-channel,Unknown Channel,Bad,Broadband Remote,23,5,Single,No Children,Yes,0,1,0.9739701547778775
14323,1,SO,DW4000,Web orders,Direct Channel,Bad,Spaceway,44,7,Married,At Least One Children,Yes,1,1,0.9378084309330156
14324,1,Elite,DW7000,Retail/others,Direct Channel,Good,Broadband Remote,47,7,Married,No Children,Not Identified,0,0,0.3250788134042498
14325,1,proffessional_plan,DW7000,Vars,Direct Channel,Bad,Spaceway,35,8,Married,No Children,Yes,1,1,0.8865451592808318
14326,1,proffessional_plan,HN7000S,UNKNOWN-channel,Direct Channel,Good,Spaceway,44,0,Single,Not Identified,No ,1,0,0.4302549549777118
14327,1,basic_plan,HN9000,Call Center,Direct Channel,Good,Spaceway,28,0,Married,At Least One Children,Yes,1,0,0.23360194169281517
14328,1,SO,DW6000,Vars,Direct Channel,Good,Spaceway,62,0,Married,At Least One Children,Yes,1,1,0.9102814964602339
14329,1,basic_plan,HN9000,Vars,Direct Channel,Good,Spaceway,33,0,Not Identified,At Least One Children,Yes,1,0,0.10534588320808783
14330,1,SO,DW6000,Vars,Direct Channel,Bad,Spaceway,53,3,Single,No Children,Not Identified,1,1,0.7811202474306927
14331,1,Elite,DW6000,Web orders,Indirect Channel,Bad,Spaceway,40,7,Not Identified,No Children,No ,1,0,0.24843576574976778
14332,1,SO,DW6000,Retail/others,Indirect Channel,Good,Broadband Remote,36,6,Not Identified,No Children,Not Identified,0,1,0.8102706296108414
14333,1,proffessional_plan,DW6000,Retail/others,Direct Channel,Good,Broadband Remote,57,3,Married,No Children,Not Identified,0,0,0.10033792365860195
14334,1,SO,DW4000,Web orders,Indirect Channel,Bad,Spaceway,35,3,Married,At Least One Children,No ,1,0,0.18247369857963353
14335,1,power_plan,HN7000S,Retail/others,Direct Channel,Bad,Spaceway,65,5,Not Identified,No Children,Not Identified,1,0,0.11365267892722082
14336,1,basic_plan,HN9000,Call Center,Direct Channel,Good,Broadband Remote,30,10,Not Identified,At Least One Children,No ,0,0,0.15899421225432198
14337,1,no-plan,NONE,UNKNOWN-channel,Direct Channel,Bad,Spaceway,34,0,Single,Not Identified,Not Identified,1,0,0.02973712500608432
14338,1,SO,DW6000,Vars,Indirect Channel,Bad,Spaceway,68,8,Single,No Children,Not Identified,1,0,0.1347242904831756
14339,1,proffessional_plan,DW7000,Vars,Direct Channel,Bad,Spaceway,68,6,Married,At Least One Children,Yes,1,1,0.8880093950597925
14340,1,no-plan,HN7000S,Call Center,Direct Channel,Bad,Broadband Remote,81,3,Single,No Children,Not Identified,0,1,0.9710249325693759
14341,1,no-plan,HN7000S,Call Center,Indirect Channel,Bad,Spaceway,58,4,Single,No Children,No ,1,0,0.08813461100252587
14342,1,proffessional_plan,DW6000,UNKNOWN-channel,Direct Channel,Bad,Spaceway,57,0,Single,Not Identified,Not Identified,1,0,0.0842601101574907
14343,1,basic_plan,HN9000,Retail/others,Direct Channel,Bad,Spaceway,56,4,Not Identified,No Children,Yes,1,1,0.9116538635931102
14344,1,proffessional_plan,DW7000,UNKNOWN-channel,Unknown Channel,Good,Spaceway,61,0,Divorcee/Widow,At Least One Children,Yes,1,0,0.48007456983240215
14345,1,no-plan,DW7000,UNKNOWN-channel,Unknown Channel,Bad,Spaceway,51,8,Not Identified,No Children,Yes,1,0,0.1271054147458295
